Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
卡姿兰（Carslan） 腮红/炫亮胭脂/腮红膏5.8克 自然裸妆修颜提升气色送腮红刷 1#砖红+腮红刷	https://item.jd.com/1019705883.html	1019705883	腮红	1019705883	香水彩妆	1316,1387,1421	25.00	45.00	;商品名称：卡姿兰（Carslan） 腮红/炫亮胭脂/腮红膏5.8克 自然裸妆修颜提升气色送腮红刷 1#砖红+腮红刷;;商品编号：1019705883;;店铺：;香草物语化妆品;;商品毛重：100.00g;;商品产地：中国大陆;;产品产地：中国大陆;;国产/进口：国产;;分类：单色腮红;;色系：其它;;质地：粉状;	35163	有效期2018-12-11至2018-12-13,满99减10;有效期2018-11-16至2019-01-22,满109减10;有效期2018-11-16至2019-01-22,满199减20		97	1	2	22000	400	200	23000	9100	5
完美日记心机微醺液体颊彩保湿液体腮红提亮肤色轻薄服帖 玫瑰莫斯卡托	https://item.jd.com/33175193033.html	33175193033	腮红	33175193033	香水彩妆	1316,1387,1421	35.90	69.00	;商品名称：完美日记心机微醺液体颊彩保湿液体腮红提亮肤色轻薄服帖 玫瑰莫斯卡托;;商品编号：33175193033;;店铺：;完美日记官方旗舰店;;商品毛重：10.00g;;商品产地：中国大陆;;产品产地：中国大陆;;国产/进口：国产;;分类：单色腮红;;色系：粉色系;;质地：液/露状;	666716	有效期2018-12-10至2018-12-12,满199减30;有效期2018-12-06至2018-12-13,满1000减100	满71元减26元	99	0	1	4800	10	3	4800	3900	5
	https://item.jd.com/6960529.html	6960529	腮红	6960529	香水彩妆	1316,1387,1421	119.00	130.00		1000118721		满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	1400	2	1	1400	1200	5
欧珀莱（AUPRES） 花漾娇容腮红 3g（103柔脂橘）（细腻亲肤、显色自然）	https://item.jd.com/5243121.html	5243121	腮红	5243121	香水彩妆	1316,1387,1421	104.00	131.00	;商品名称：欧珀莱腮红;;商品编号：5243121;;商品毛重：70.00g;;商品产地：上海;;妆效：自然;;功效：提升气色;;分类：多色腮红;;质地：粉状;;颜色：橘色系;	1000002586		满290元、450元、590元可得相应赠品，赠完即止，请在购物车点击领取	99	0	1	3600	9	2	3600	2900	5
	https://item.jd.com/2194926.html	2194926	腮红	2194926	香水彩妆	1316,1387,1421	102.00	185.00		1000010101		每满199元，可减100元现金，最多可减200元;满2件，总价打5折	99	0	1	16000	30	10	16000	13000	5
	https://item.jd.com/2198391.html	2198391	腮红	2198391	香水彩妆	1316,1387,1421	102.00	185.00		1000010101		满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	13000	4	2	13000	13000	5
【腮红自带蘑菇刷头】柔色腮红柔色植物3色可选胭脂粉自然好气色裸妆 珊瑚红	https://item.jd.com/1398759107.html	1398759107	腮红	1398759107	香水彩妆	1316,1387,1421	39.00	78.00	;商品名称：【腮红自带蘑菇刷头】柔色腮红柔色植物3色可选胭脂粉自然好气色裸妆 珊瑚红;;商品编号：1398759107;;店铺：;柔色旗舰店;;商品毛重：20.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：单色腮红;;色系：其它;;质地：粉状;	100450	有效期2018-12-06至2018-12-13,满59减10;有效期2018-11-16至2018-12-31,满69减10;有效期2018-12-06至2018-12-13,满99减30		99	0	1	2300	10	0	2300	1500	5
	https://item.jd.com/2645784.html	2645784	腮红	2645784	香水彩妆	1316,1387,1421	79.00	139.00		1000010101		满2件，总价打7折	99	0	1	16000	30	10	16000	13000	5
橘朵（Judydoll） 梦幻三色渐变腮红 #02	https://item.jd.com/30639930221.html	30639930221	腮红	30639930221	香水彩妆	1316,1387,1421	39.50	69.00	;商品名称：橘朵（Judydoll） 梦幻三色渐变腮红 #02;;商品编号：30639930221;;店铺：;橘朵官方旗舰店;;商品毛重：50.00g;;商品产地：中国大陆;;产品产地：中国大陆;;国产/进口：国产;;分类：多色腮红;;色系：其它;;质地：粉状;	816676		满99元减20元;满79元减5元，满169元减15元，满259元减25元	99	0	1	900	3	0	900	700	5
	https://item.jd.com/29408024199.html	29408024199	腮红	29408024199	香水彩妆	1316,1387,1421	59.90	199.00	;商品名称：ZEESEA 滋色三色修容腮红盘 提亮肤色保湿持久胭脂腮红膏 橘色系;;商品编号：29408024199;;店铺：;ZEESEA旗舰店;;商品毛重：25.00g;;商品产地：中国大陆;;货号：6971555163110;;妆效：闪光/珠光;;产品产地：中国大陆;;国产/进口：国产;;分类：双色腮红;;色系：橘色系;;质地：粉状;	212117	有效期2018-11-13至2019-02-21,满148减10;有效期2018-11-13至2019-02-21,满178减20;有效期2018-11-13至2019-02-21,满238减40	Âú99Ôª¼õ20Ôª;Âú199Ôª¼õ100Ôª	99	1	0	15000	20	20	15000	12000	5
benefit贝玲妃玫瑰胭脂水 10ml(腮红、口红)	https://item.jd.com/257604.html	257604	腮红	257604	香水彩妆	1316,1387,1421	279.00	330.00	;商品名称：贝玲妃胭脂水;;商品编号：257604;;商品毛重：60.00g;;商品产地：美国;;产品产地：欧美;;国产/进口：进口;;分类：单色腮红;;色系：粉色系;;质地：液/露状;	1000084524		Âú499Ôª¼õ150Ôª;Âú499Ôª¼õ100Ôª	97	1	2	2300	30	20	2300	800	5
完美日记 PERFECT DIARY丝缎双色腮红膏 01醉情莓果 (保湿提亮肤色裸妆自然胭脂粉)	https://item.jd.com/100001150521.html	100001150521	腮红	100001150521	香水彩妆	1316,1387,1421	59.00	89.00	;商品名称：完美日记双色腮红膏;;商品编号：100001150521;;商品毛重：40.00g;;商品产地：中国广东广州市;;货号：6970582792812;;妆效：哑光;;产品产地：中国大陆;;国产/进口：国产;;分类：多色腮红;;色系：粉色系;;质地：膏/霜状;	1000118121		满99元减20元;满3件，立减最低1件商品价格	100	0	0	100	0	0	100	100	5
巧迪尚惠（Qdsuh）蝶恋玫瑰腮红2#红粉色8g （胭脂橘粉 高光修容 自然裸妆 贴合持久）	https://item.jd.com/2301746.html	2301746	腮红	2301746	香水彩妆	1316,1387,1421	39.00	69.00	;商品名称：巧迪尚惠多色腮红;;商品编号：2301746;;商品毛重：60.00g;;商品产地：中国广东省;;妆效：哑光;;产品产地：中国大陆;;国产/进口：国产;;分类：多色腮红;;色系：多色;;质地：膏/霜状;	1000009522		每满199元，可减100元现金	98	0	2	16000	100	40	16000	8100	5
极密(SKINMATCH) 花颜致美腮红8.8g(蜜橘蔷薇)（四色腮红盘 裸妆 高光修容 持久自然 彩妆）	https://item.jd.com/5309700.html	5309700	腮红	5309700	香水彩妆	1316,1387,1421	77.00	172.00	;商品名称：极密腮红;;商品编号：5309700;;商品毛重：70.00g;;商品产地：广东汕头;;妆效：自然;;功效：提升气色，修饰轮廓，遮瑕，滋润;;分类：多色腮红;;质地：膏/霜状;;颜色：多色;	1000091186		满99元减20元;满199元减100元	99	1	0	4200	9	10	4200	3200	5
	https://item.jd.com/2209863.html	2209863	腮红	2209863	香水彩妆	1316,1387,1421	102.00	185.00		1000010101		满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	16000	30	10	16000	13000	5
贝玲妃（Benefit） 贝玲妃蒲公英胭脂蜜粉 修颜散粉腮红  7g BENEFIT 腮红 Dandelion	https://item.jd.com/1969974371.html	1969974371	腮红	1969974371	香水彩妆	1316,1387,1421	172.00	399.00		131439		满100元以折扣价在购物车换购热销商品，满150元以折扣价在购物车换购热销商品，满200元以折扣价在购物车换购热销商品	99	1	0	500	0	3	500	400	5
VNK 笑靥微醺单色腮红 04焦糖奶茶色 6g（修饰轮廓 提升气色 修饰肤色 裸妆）	https://item.jd.com/100000502373.html	100000502373	腮红	100000502373	香水彩妆	1316,1387,1421	59.00	118.00	;商品名称：VNK腮红;;商品编号：100000502373;;商品毛重：70.00g;;商品产地：上海;;妆效：哑光;;产品产地：中国大陆;;国产/进口：国产;;分类：单色腮红;;色系：其它;;质地：粉状;	1000112834		满99元减20元;满199元减100元	99	0	1	400	1	0	400	300	5
倩碧（Clinique） Clinique倩碧腮红 小雏菊胭脂腮红 修容好气色一抹好气色 07号cola pop酒红树莓色	https://item.jd.com/1989435442.html	1989435442	腮红	1989435442	香水彩妆	1316,1387,1421	168.00	180.00		123541	有效期2018-11-12至2019-02-09,满399减10;有效期2018-12-10至2018-12-16,满499减20;有效期2018-12-10至2018-12-16,满499减20	满150元以折扣价在购物车换购热销商品，满200元以折扣价在购物车换购热销商品，满250元以折扣价在购物车换购热销商品	100	0	0	100	0	0	100	100	5
卡姿兰（Carslan） 腮红/炫亮胭脂/腮红膏5.8克 自然裸妆修颜提升气色送腮红刷 3#粉色偏橙+腮红刷	https://item.jd.com/1019705885.html	1019705885	腮红	1019705885	香水彩妆	1316,1387,1421	25.00	45.00	;商品名称：卡姿兰（Carslan） 腮红/炫亮胭脂/腮红膏5.8克 自然裸妆修颜提升气色送腮红刷 3#粉色偏橙+腮红刷;;商品编号：1019705885;;店铺：;香草物语化妆品;;商品毛重：100.00g;;商品产地：中国大陆;;产品产地：中国大陆;;国产/进口：国产;;分类：单色腮红;;色系：其它;;质地：粉状;	35163	有效期2018-12-11至2018-12-13,满99减10;有效期2018-11-16至2019-01-22,满109减10;有效期2018-11-16至2019-01-22,满199减20		97	1	2	22000	400	200	23000	9100	5
专柜正品资生堂高光修容粉饼蜜粉PK107资生堂WT905 WT905	https://item.jd.com/1992626038.html	1992626038	腮红	1992626038	香水彩妆	1316,1387,1421	258.00	368.00		621667		满199元以折扣价在购物车换购热销商品，满299元以折扣价在购物车换购热销商品，满399元以折扣价在购物车换购热销商品;满399元减20元	99	0	1	700	4	1	700	500	5
橘朵（Judydoll） 润色丝滑单色腮红 06#杏子色	https://item.jd.com/30394583109.html	30394583109	腮红	30394583109	香水彩妆	1316,1387,1421	22.80	49.00	;商品名称：橘朵（Judydoll） 润色丝滑单色腮红 06#杏子色;;商品编号：30394583109;;店铺：;橘朵官方旗舰店;;商品毛重：3.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：单色腮红;;色系：其它;;质地：粉状;	816676		满99元减20元;满79元减5元，满169元减15元，满259元减25元	99	0	1	2900	6	0	2900	2400	5
NARS腮红盘 哑光珠光持久红润显白气质修容提亮遮瑕胭脂粉膏 Taj Mahal泰姬陵橘色(带金闪)	https://item.jd.com/20452566799.html	20452566799	腮红	20452566799	香水彩妆	1316,1387,1421	249.00	799.00		158436			98	2	0	5500	20	30	5500	4000	5
完美日记 诱色轻透心机单色腮红胭脂 01 悸动	https://item.jd.com/35330591111.html	35330591111	腮红	35330591111	香水彩妆	1316,1387,1421	39.90	79.00	;商品名称：完美日记 诱色轻透心机单色腮红胭脂 01 悸动;;商品编号：35330591111;;店铺：;完美日记官方旗舰店;;商品毛重：10.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：单色腮红;;色系：橘色系;;质地：粉状;	666716	有效期2018-12-10至2018-12-12,满199减30;有效期2018-12-06至2018-12-13,满1000减100	满2件，总价打7.50折	100	0	0	200	0	0	200	100	5
纪梵希（Givenchy） 高定四宫格腮红 高贵粉	https://item.jd.com/26880109565.html	26880109565	腮红	26880109565	香水彩妆	1316,1387,1421	410.00	410.00	;商品名称：纪梵希（Givenchy） 高定四宫格腮红 高贵粉;;商品编号：26880109565;;店铺：;丝芙兰官方旗舰店;;商品毛重：100.00g;;产品产地：其它;;国产/进口：进口;;分类：多色腮红;;色系：其它;;质地：其它;	113908		满669元即赠热销商品，赠完即止，请在购物车点击领取	100	0	0	100	0	0	100	100	5
橘朵（Judydoll） 梦幻三色渐变腮红 #03	https://item.jd.com/30639930222.html	30639930222	腮红	30639930222	香水彩妆	1316,1387,1421	39.50	69.00	;商品名称：橘朵（Judydoll） 梦幻三色渐变腮红 #03;;商品编号：30639930222;;店铺：;橘朵官方旗舰店;;商品毛重：50.00g;;商品产地：中国大陆;;产品产地：中国大陆;;国产/进口：国产;;分类：多色腮红;;色系：其它;;质地：粉状;	816676		满99元减20元;满79元减5元，满169元减15元，满259元减25元	99	0	1	900	3	0	900	700	5
	https://item.jd.com/29408024198.html	29408024198	腮红	29408024198	香水彩妆	1316,1387,1421	59.90	199.00	;商品名称：ZEESEA 滋色三色修容腮红盘 提亮肤色保湿持久胭脂腮红膏 粉色系;;商品编号：29408024198;;店铺：;ZEESEA旗舰店;;商品毛重：25.00g;;商品产地：中国大陆;;货号：6971555163110;;妆效：闪光/珠光;;产品产地：中国大陆;;国产/进口：国产;;分类：双色腮红;;色系：粉色系;;质地：粉状;	212117	有效期2018-11-13至2019-02-21,满148减10;有效期2018-11-13至2019-02-21,满178减20;有效期2018-11-13至2019-02-21,满238减40	Âú99Ôª¼õ20Ôª;Âú199Ôª¼õ100Ôª	99	1	0	15000	20	20	15000	12000	5
玛丽黛佳（MARIE DALGAR）【玛丽黛佳旗舰店】元气风动三色腮红裸妆修容小脸持久自然彩妆 A1010-2雨林粉	https://item.jd.com/10940528704.html	10940528704	腮红	10940528704	香水彩妆	1316,1387,1421	68.00	69.00	;商品名称：玛丽黛佳（MARIE DALGAR）【玛丽黛佳旗舰店】元气风动三色腮红裸妆修容小脸持久自然彩妆 A1010-2雨林粉;;商品编号：10940528704;;店铺：;玛丽黛佳旗舰店;;商品毛重：6.00g;;妆效：其它;;产品产地：中国大陆;;国产/进口：国产;;分类：多色腮红;;色系：粉色系;;质地：粉状;	34695	有效期2018-12-10至2018-12-16,满99减10;有效期2018-12-06至2018-12-13,满1000减100	满3件，立减最低1件商品价格;每满199元，可减100元现金	99	0	1	8300	30	20	8400	5900	5
资生堂（Shiseido） 【专柜采购】腮红5色立体高光修容 心机美人腮红 8G PK200套装现货	https://item.jd.com/1954399977.html	1954399977	腮红	1954399977	香水彩妆	1316,1387,1421	249.00	299.00		175616	有效期2018-12-02至2018-12-31,满999减10;有效期2018-12-02至2018-12-31,满2499减30;有效期2018-12-02至2018-12-31,满3999减50		99	0	1	300	1	1	300	200	5
欧珀莱（AUPRES） 花漾娇容腮红 3g（102柔脂粉）（细腻亲肤、显色自然）	https://item.jd.com/5243133.html	5243133	腮红	5243133	香水彩妆	1316,1387,1421	104.00	131.00	;商品名称：欧珀莱腮红;;商品编号：5243133;;商品毛重：70.00g;;商品产地：上海;;妆效：自然;;功效：提升气色;;分类：多色腮红;;质地：粉状;;颜色：粉色系;	1000002586		满290元、450元、590元可得相应赠品，赠完即止，请在购物车点击领取	99	0	1	3600	9	2	3600	2900	5
极密(SKINMATCH) 花颜致美腮红8.8g(柔粉樱花)（四色腮红盘 裸妆 高光修容 持久自然 彩妆）	https://item.jd.com/5309696.html	5309696	腮红	5309696	香水彩妆	1316,1387,1421	77.00	172.00	;商品名称：极密腮红;;商品编号：5309696;;商品毛重：70.00g;;商品产地：广东汕头;;妆效：自然;;功效：提升气色，修饰轮廓，遮瑕，滋润;;分类：多色腮红;;质地：膏/霜状;;颜色：多色;	1000091186		满99元减20元;满199元减100元	99	1	0	4200	9	10	4200	3200	5
艾诺碧(IOPE)水滢多效气垫腮红#1 9g (自然粉嫩)	https://item.jd.com/7261618.html	7261618	腮红	7261618	香水彩妆	1316,1387,1421	180.00	185.00	;商品名称：艾诺碧气垫腮红;;商品编号：7261618;;商品毛重：70.00g;;商品产地：韩国;;妆效：其它;;产品产地：韩国;;国产/进口：进口;;分类：单色腮红;;色系：粉色系;;质地：其它;	1000083268	有效期2018-12-12至2018-12-13,满500减50	满499元减150元	98	1	1	800	5	5	800	400	5
	https://item.jd.com/2198287.html	2198287	腮红	2198287	香水彩妆	1316,1387,1421	102.00	185.00		1000010101		满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	16000	30	10	16000	13000	5
	https://item.jd.com/33257542791.html	33257542791	腮红	33257542791	香水彩妆	1316,1387,1421	49.90	138.00	;商品名称：稚优泉（CHIOTURE）樱花三色腮红修容防水保湿提亮橘色腮红膏盘自然赠腮红刷 三色腮红01;;商品编号：33257542791;;店铺：;稚优泉官方旗舰店;;商品毛重：100.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：多色腮红;;色系：多色;;质地：粉状;	107034	有效期2018-12-11至2019-01-05,满199减20;有效期2018-12-09至2019-01-05,满399减50;有效期2018-12-06至2018-12-13,满1000减100	满199元即赠热销商品，赠完即止，请在购物车点击领取	99	1	0	700	0	1	700	600	5
	https://item.jd.com/29039760811.html	29039760811	腮红	29039760811	香水彩妆	1316,1387,1421	428.00	499.00	;商品名称：香奈儿（Chanel） 香奈儿密粉状腮红 64#粉色佳人;;商品编号：29039760811;;店铺：;万尔化妆品专营店;;商品毛重：500.00g;;产品产地：欧美;;国产/进口：进口;;分类：单色腮红;;色系：多色;;质地：粉状;	687647		Âú299Ôª¼õ10Ôª	100	0	0	100	0	0	100	80	5
