Items	URL	Class	Class_ID	Items_ID
眼部护理	https://item.jd.com/1959796601.html	面部护肤	-1,530,174,783	1959796601
眼部护理	https://item.jd.com/1205269505.html	面部护肤	-1,530,174,783	1205269505
眼部护理	https://item.jd.com/1207962964.html	面部护肤	-1,530,174,783	1207962964
眼部护理	https://item.jd.com/1315397933.html	面部护肤	-1,530,174,783	1315397933
眼部护理	https://item.jd.com/1315403303.html	面部护肤	-1,530,174,783	1315403303
眼部护理	https://item.jd.com/1593526719.html	面部护肤	-1,530,174,783	1593526719
眼部护理	https://item.jd.com/1959796602.html	面部护肤	-1,530,174,783	1959796602
眼部护理	https://item.jd.com/1962043689.html	面部护肤	-1,530,174,783	1962043689
眼部护理	https://item.jd.com/1968324988.html	面部护肤	-1,530,174,783	1968324988
眼部护理	https://item.jd.com/1968369118.html	面部护肤	-1,530,174,783	1968369118
眼部护理	https://item.jd.com/1968370019.html	面部护肤	-1,530,174,783	1968370019
眼部护理	https://item.jd.com/1968370529.html	面部护肤	-1,530,174,783	1968370529
精华露	https://item.jd.com/1951727980.html	面部护肤	-1,530,171,029	1951727980
精华露	https://item.jd.com/1190311679.html	面部护肤	-1,530,171,029	1190311679
精华露	https://item.jd.com/1190312618.html	面部护肤	-1,530,171,029	1190312618
精华露	https://item.jd.com/1190313435.html	面部护肤	-1,530,171,029	1190313435
精华露	https://item.jd.com/1190313836.html	面部护肤	-1,530,171,029	1190313836
精华露	https://item.jd.com/1190366241.html	面部护肤	-1,530,171,029	1190366241
精华露	https://item.jd.com/1202438690.html	面部护肤	-1,530,171,029	1202438690
精华露	https://item.jd.com/1202438921.html	面部护肤	-1,530,171,029	1202438921
精华露	https://item.jd.com/1209831374.html	面部护肤	-1,530,171,029	1209831374
精华露	https://item.jd.com/1209831888.html	面部护肤	-1,530,171,029	1209831888
精华露	https://item.jd.com/1209853156.html	面部护肤	-1,530,171,029	1209853156
精华露	https://item.jd.com/1227418282.html	面部护肤	-1,530,171,029	1227418282
精华露	https://item.jd.com/1969682501.html	面部护肤	-1,530,171,029	1969682501
精华露	https://item.jd.com/1974764538.html	面部护肤	-1,530,171,029	1974764538
精华露	https://item.jd.com/1974764539.html	面部护肤	-1,530,171,029	1974764539
爽肤水	https://item.jd.com/2144269.html	面部护肤	-1,530,174,786	2144269
爽肤水	https://item.jd.com/31946572860.html	面部护肤	-1,530,174,786	31946572860
爽肤水	https://item.jd.com/3823521.html	面部护肤	-1,530,174,786	3823521
爽肤水	https://item.jd.com/3067657.html	面部护肤	-1,530,174,786	3067657
爽肤水	https://item.jd.com/1938383.html	面部护肤	-1,530,174,786	1938383
爽肤水	https://item.jd.com/33745827621.html	面部护肤	-1,530,174,786	33745827621
爽肤水	https://item.jd.com/29985251081.html	面部护肤	-1,530,174,786	29985251081
爽肤水	https://item.jd.com/8574849.html	面部护肤	-1,530,174,786	8574849
爽肤水	https://item.jd.com/4562805.html	面部护肤	-1,530,174,786	4562805
爽肤水	https://item.jd.com/1981806621.html	面部护肤	-1,530,174,786	1981806621
爽肤水	https://item.jd.com/2155545.html	面部护肤	-1,530,174,786	2155545
爽肤水	https://item.jd.com/2849072.html	面部护肤	-1,530,174,786	2849072
爽肤水	https://item.jd.com/2206478.html	面部护肤	-1,530,174,786	2206478
爽肤水	https://item.jd.com/2990382.html	面部护肤	-1,530,174,786	2990382
爽肤水	https://item.jd.com/4571507.html	面部护肤	-1,530,174,786	4571507
爽肤水	https://item.jd.com/1938381.html	面部护肤	-1,530,174,786	1938381
爽肤水	https://item.jd.com/1999790454.html	面部护肤	-1,530,174,786	1999790454
爽肤水	https://item.jd.com/4571509.html	面部护肤	-1,530,174,786	4571509
爽肤水	https://item.jd.com/35337721989.html	面部护肤	-1,530,174,786	35337721989
爽肤水	https://item.jd.com/2065256.html	面部护肤	-1,530,174,786	2065256
爽肤水	https://item.jd.com/1994841228.html	面部护肤	-1,530,174,786	1994841228
爽肤水	https://item.jd.com/2673581.html	面部护肤	-1,530,174,786	2673581
爽肤水	https://item.jd.com/2184663.html	面部护肤	-1,530,174,786	2184663
爽肤水	https://item.jd.com/30316729038.html	面部护肤	-1,530,174,786	30316729038
爽肤水	https://item.jd.com/30802735322.html	面部护肤	-1,530,174,786	30802735322
爽肤水	https://item.jd.com/1993910374.html	面部护肤	-1,530,174,786	1993910374
爽肤水	https://item.jd.com/3812181.html	面部护肤	-1,530,174,786	3812181
爽肤水	https://item.jd.com/2215373.html	面部护肤	-1,530,174,786	2215373
香水	https://item.jd.com/33645959238.html	香水彩妆	1,878,719,356	33645959238
香水	https://item.jd.com/1961346661.html	香水彩妆	1,878,719,356	1961346661
香水	https://item.jd.com/1957192955.html	香水彩妆	1,878,719,356	1957192955
香水	https://item.jd.com/33641922196.html	香水彩妆	1,878,719,356	33641922196
香水	https://item.jd.com/29224102835.html	香水彩妆	1,878,719,356	29224102835
香水	https://item.jd.com/7792443.html	香水彩妆	1,878,719,356	7792443
香水	https://item.jd.com/25314109608.html	香水彩妆	1,878,719,356	25314109608
底妆	https://item.jd.com/22373794385.html	香水彩妆	-1,530,114,756	22373794385
